Collection ID,Collection Name,Case Name,Link
5670,California's Prisoners' Rights Bar article,Estate of Claypole v. County of San Mateo,https://clearinghouse.net/api/v2/documents/?case=14524
5673,Stop-and-Frisk (NY),Ligon v. City of New York,https://clearinghouse.net/api/v2/documents/?case=12496
5673,Stop-and-Frisk (NY),Davis v. City of New York,https://clearinghouse.net/api/v2/documents/?case=12494
5673,Stop-and-Frisk (NY),Belle v. New York,https://clearinghouse.net/api/v2/documents/?case=17819
5673,Stop-and-Frisk (NY),Lino v. City of New York,https://clearinghouse.net/api/v2/documents/?case=13221
5673,Stop-and-Frisk (NY),Blair v. City of New York,https://clearinghouse.net/api/v2/documents/?case=13170
5657,Court-ordered receiverships,"Judge Rotenberg Educational Center, Inc. v. Commissioner of the Department of Mental Retardation",https://clearinghouse.net/api/v2/documents/?case=12244
5657,Court-ordered receiverships,Turner v. Goolsby,https://clearinghouse.net/api/v2/documents/?case=12242
5657,Court-ordered receiverships,Morgan v. Hennigan [Boston School Desegregation Case],https://clearinghouse.net/api/v2/documents/?case=12240
5657,Court-ordered receiverships,Velez v. Cisneros,https://clearinghouse.net/api/v2/documents/?case=12229
5657,Court-ordered receiverships,Wayne County Jail Inmates v. Wayne County Sheriff,https://clearinghouse.net/api/v2/documents/?case=11101
5681,Criminal cases challenging FISA surveillance,United States v. Daher,https://clearinghouse.net/api/v2/documents/?case=18080
5681,Criminal cases challenging FISA surveillance,United States v. Gartenlaub,https://clearinghouse.net/api/v2/documents/?case=17127
5681,Criminal cases challenging FISA surveillance,United States v. Mohammad,https://clearinghouse.net/api/v2/documents/?case=15775
5681,Criminal cases challenging FISA surveillance,United States v. Aws Mohammed Younis Al-Jayab,https://clearinghouse.net/api/v2/documents/?case=15323
5681,Criminal cases challenging FISA surveillance,United States v. Hasbajrami,https://clearinghouse.net/api/v2/documents/?case=14428
5653,Contraception Insurance Mandate,California v. Health and Human Services,https://clearinghouse.net/api/v2/documents/?case=17089
5653,Contraception Insurance Mandate,State of Washington v. Trump,https://clearinghouse.net/api/v2/documents/?case=16218
5653,Contraception Insurance Mandate,Persico v. Sebelius,https://clearinghouse.net/api/v2/documents/?case=15450
5653,Contraception Insurance Mandate,Belmont Abbey College v. Sebelius [II],https://clearinghouse.net/api/v2/documents/?case=15155
5653,Contraception Insurance Mandate,Priests for Life v. Sebelius,https://clearinghouse.net/api/v2/documents/?case=14373
5696,IWPR/Wage Project Consent Decree Study,EEOC v. OCS GROUP INC,https://clearinghouse.net/api/v2/documents/?case=8979
5696,IWPR/Wage Project Consent Decree Study,EEOC v. Regal-Beloit Corporation,https://clearinghouse.net/api/v2/documents/?case=9066
5696,IWPR/Wage Project Consent Decree Study,EEOC v. MORGAN STANLEY,https://clearinghouse.net/api/v2/documents/?case=9061
5696,IWPR/Wage Project Consent Decree Study,EEOC v. WHOLESALE ELECTRIC SUPPLY COMPANY OF HOUSTON,https://clearinghouse.net/api/v2/documents/?case=9057
5696,IWPR/Wage Project Consent Decree Study,"EEOC v. Golden Gate Meat Company, Inc.",https://clearinghouse.net/api/v2/documents/?case=9050
5658,Occupy,Baker v. Katehi,https://clearinghouse.net/api/v2/documents/?case=12478
5658,Occupy,Angell v. Oakland,https://clearinghouse.net/api/v2/documents/?case=17725
5658,Occupy,Elliot v. City of New York,https://clearinghouse.net/api/v2/documents/?case=14787
5658,Occupy,Crisp v. City of New York,https://clearinghouse.net/api/v2/documents/?case=13710
5658,Occupy,Lawler v. City of New York,https://clearinghouse.net/api/v2/documents/?case=13708
5701,Martin Sostre cases,Sostre v. Preiser,https://clearinghouse.net/api/v2/documents/?case=17404
5701,Martin Sostre cases,Sostre v. McGinnis,https://clearinghouse.net/api/v2/documents/?case=17405
5701,Martin Sostre cases,Sostre v. Rockefeller,https://clearinghouse.net/api/v2/documents/?case=17407
5701,Martin Sostre cases,Sostre v. Otis,https://clearinghouse.net/api/v2/documents/?case=43340
5701,Martin Sostre cases,Pierce v. LaVallee,https://clearinghouse.net/api/v2/documents/?case=43339
5668,Fines/Fees/Bail Reform (Criminalization of Poverty),Florida v. Cummings,https://clearinghouse.net/api/v2/documents/?case=18599
5668,Fines/Fees/Bail Reform (Criminalization of Poverty),Commonwealth v. Smetana,https://clearinghouse.net/api/v2/documents/?case=18592
5668,Fines/Fees/Bail Reform (Criminalization of Poverty),Thompson v. Florida,https://clearinghouse.net/api/v2/documents/?case=18591
5668,Fines/Fees/Bail Reform (Criminalization of Poverty),People v. Hakes,https://clearinghouse.net/api/v2/documents/?case=18590
5668,Fines/Fees/Bail Reform (Criminalization of Poverty),Mueller v. State,https://clearinghouse.net/api/v2/documents/?case=18589
5685,Flint Water Cases,Mays v. Snyder,https://clearinghouse.net/api/v2/documents/?case=17418
5685,Flint Water Cases,Nappier v. Snyder,https://clearinghouse.net/api/v2/documents/?case=17325
5685,Flint Water Cases,Guertin v. State of Michigan,https://clearinghouse.net/api/v2/documents/?case=17188
5685,Flint Water Cases,Mason v. Lockwood,https://clearinghouse.net/api/v2/documents/?case=17186
5685,Flint Water Cases,Boler v. Governor,https://clearinghouse.net/api/v2/documents/?case=17184
5659,Foreign Intelligence Surveillance Act -- All Matters,"[Redacted Caption] Gov't Ex Parte Submission of Reauthorization Certifications & Related Procedures, Ex Parte Submission of Amended Certifications & Request for an Order Approving Such Certifications & Amended Certifications (Nov. 2020) (702, Boasberg J.)",https://clearinghouse.net/api/v2/documents/?case=18126
5659,Foreign Intelligence Surveillance Act -- All Matters,United States v. Daher,https://clearinghouse.net/api/v2/documents/?case=18080
5659,Foreign Intelligence Surveillance Act -- All Matters,James Madison Project v. U.S. Department of Justice,https://clearinghouse.net/api/v2/documents/?case=17976
5659,Foreign Intelligence Surveillance Act -- All Matters,"[Redacted Caption] Gov't Ex Parte Submission of Reauthorization Certifications & Related Procedures, Ex Parte Submission of Amended Certifications & Request for an Order Approving Such Certifications & Amended Certifications (Dec. 2019) (702, Boasberg J.)",https://clearinghouse.net/api/v2/documents/?case=17964
5659,Foreign Intelligence Surveillance Act -- All Matters,Page v. Comey,https://clearinghouse.net/api/v2/documents/?case=17963
5663,"Foreign Intelligence Surveillance Act—Foreign Targeting (702, 703, 704)","[Redacted Caption] Gov't Ex Parte Submission of Reauthorization Certifications & Related Procedures, Ex Parte Submission of Amended Certifications & Request for an Order Approving Such Certifications & Amended Certifications (Nov. 2020) (702, Boasberg J.)",https://clearinghouse.net/api/v2/documents/?case=18126
5663,"Foreign Intelligence Surveillance Act—Foreign Targeting (702, 703, 704)","[Redacted Caption] Gov't Ex Parte Submission of Reauthorization Certifications & Related Procedures, Ex Parte Submission of Amended Certifications & Request for an Order Approving Such Certifications & Amended Certifications (Dec. 2019) (702, Boasberg J.)",https://clearinghouse.net/api/v2/documents/?case=17964
5663,"Foreign Intelligence Surveillance Act—Foreign Targeting (702, 703, 704)",Semiannual Assessment of Compliance with Procedures and Guidelines Issued Pursuant to Section 702 of the Foreign Intelligence Surveillance Act (March 2019) (702),https://clearinghouse.net/api/v2/documents/?case=17394
5663,"Foreign Intelligence Surveillance Act—Foreign Targeting (702, 703, 704)","[Caption Redacted] DNI/AG 702(h) Cerifications 2018 (July 2019) (702, Cabranes, J.; Tallman, J.; Sentelle, J.)",https://clearinghouse.net/api/v2/documents/?case=17386
5663,"Foreign Intelligence Surveillance Act—Foreign Targeting (702, 703, 704)","[Caption Redacted] Government's Ex Parte Submission of [Redacted] and Related Procedures and Request for an Order Approving [Redacted] and Procedures (November 2013) (702, Walton, J.)",https://clearinghouse.net/api/v2/documents/?case=16140
5661,Foreign Intelligence Surveillance Act—Internet Metadata,The New York Times Company v. United States Department of Justice,https://clearinghouse.net/api/v2/documents/?case=17826
5661,Foreign Intelligence Surveillance Act—Internet Metadata,"[Caption Redacted] DNI/AG 702(h) Cerifications 2018 (July 2019) (702, Cabranes, J.; Tallman, J.; Sentelle, J.)",https://clearinghouse.net/api/v2/documents/?case=17386
5661,Foreign Intelligence Surveillance Act—Internet Metadata,"In re Carter W. Page: A U.S. Person [FISA dockets 16-1182, 17-52, 17-375, 17-679]",https://clearinghouse.net/api/v2/documents/?case=17114
5661,Foreign Intelligence Surveillance Act—Internet Metadata,In re Opinions and Orders of this Court Containing Novel or Significant Interpretations of Law [FISA Docket Misc. 16-01; FISCR Docket Misc. 20-02],https://clearinghouse.net/api/v2/documents/?case=16012
5661,Foreign Intelligence Surveillance Act—Internet Metadata,Schuchardt v. Obama,https://clearinghouse.net/api/v2/documents/?case=14698
5660,Foreign Intelligence Surveillance Act -- Telephony Metadata,In re Application of the Federal Bureau of Investigation for Orders Requiring the Production of Call Detail Records,https://clearinghouse.net/api/v2/documents/?case=17827
5660,Foreign Intelligence Surveillance Act -- Telephony Metadata,"In re [redacted], a U.S. Person",https://clearinghouse.net/api/v2/documents/?case=17811
5660,Foreign Intelligence Surveillance Act -- Telephony Metadata,"[Caption Redacted] DNI/AG 702(h) Cerifications 2018 (July 2019) (702, Cabranes, J.; Tallman, J.; Sentelle, J.)",https://clearinghouse.net/api/v2/documents/?case=17386
5660,Foreign Intelligence Surveillance Act -- Telephony Metadata,"In re Carter W. Page: A U.S. Person [FISA dockets 16-1182, 17-52, 17-375, 17-679]",https://clearinghouse.net/api/v2/documents/?case=17114
5660,Foreign Intelligence Surveillance Act -- Telephony Metadata,In re Opinions and Orders of this Court Containing Novel or Significant Interpretations of Law [FISA Docket Misc. 16-01; FISCR Docket Misc. 20-02],https://clearinghouse.net/api/v2/documents/?case=16012
5662,Foreign Intelligence Surveillance Court,"[Redacted Caption] Gov't Ex Parte Submission of Reauthorization Certifications & Related Procedures, Ex Parte Submission of Amended Certifications & Request for an Order Approving Such Certifications & Amended Certifications (Nov. 2020) (702, Boasberg J.)",https://clearinghouse.net/api/v2/documents/?case=18126
5662,Foreign Intelligence Surveillance Court,United States v. Daher,https://clearinghouse.net/api/v2/documents/?case=18080
5662,Foreign Intelligence Surveillance Court,"[Redacted Caption] Gov't Ex Parte Submission of Reauthorization Certifications & Related Procedures, Ex Parte Submission of Amended Certifications & Request for an Order Approving Such Certifications & Amended Certifications (Dec. 2019) (702, Boasberg J.)",https://clearinghouse.net/api/v2/documents/?case=17964
5662,Foreign Intelligence Surveillance Court,"In re [Redacted], Non-U.S. Persons",https://clearinghouse.net/api/v2/documents/?case=17961
5662,Foreign Intelligence Surveillance Court,In re Application of the Federal Bureau of Investigation for Orders Requiring the Production of Call Detail Records,https://clearinghouse.net/api/v2/documents/?case=17827
5689,Healthy Elections COVID litigation tracker,Common Cause Indiana v. Lawson,https://clearinghouse.net/api/v2/documents/?case=18104
5689,Healthy Elections COVID litigation tracker,Wisconsin Legislature v. Evers,https://clearinghouse.net/api/v2/documents/?case=18071
5689,Healthy Elections COVID litigation tracker,Taylor v. Milwaukee Elections Commission,https://clearinghouse.net/api/v2/documents/?case=18070
5689,Healthy Elections COVID litigation tracker,Swenson v. Bostelmann,https://clearinghouse.net/api/v2/documents/?case=18069
5689,Healthy Elections COVID litigation tracker,Jefferson v. Dane County,https://clearinghouse.net/api/v2/documents/?case=18068
33558,Hepatitis C Treatment in Jails and Prisons,Aragon v. Raemisch,https://clearinghouse.net/api/v2/documents/?case=16013
33558,Hepatitis C Treatment in Jails and Prisons,Postawko v. Missouri Department of Corrections,https://clearinghouse.net/api/v2/documents/?case=15879
33558,Hepatitis C Treatment in Jails and Prisons,Hoffer v. Inch,https://clearinghouse.net/api/v2/documents/?case=15783
33558,Hepatitis C Treatment in Jails and Prisons,"Brash v. Wexford Health Source, Inc.",https://clearinghouse.net/api/v2/documents/?case=10578
33558,Hepatitis C Treatment in Jails and Prisons,Woodcock v. Correct Care Solutions,https://clearinghouse.net/api/v2/documents/?case=18160
5684,Immigrant Detention Labor Issues,"Gonzalez v. CoreCivic, Inc.",https://clearinghouse.net/api/v2/documents/?case=17385
5684,Immigrant Detention Labor Issues,"Owino v. CoreCivic, Inc.",https://clearinghouse.net/api/v2/documents/?case=17271
5684,Immigrant Detention Labor Issues,Ndambi v. CoreCivic,https://clearinghouse.net/api/v2/documents/?case=17105
5684,Immigrant Detention Labor Issues,Novoa v. GEO Group,https://clearinghouse.net/api/v2/documents/?case=17099
5684,Immigrant Detention Labor Issues,Barrientos v. CoreCivic Inc.,https://clearinghouse.net/api/v2/documents/?case=16613
11093,Law Firm Antiracism Alliance (LFAA) project,Stringer v. Cascos,https://clearinghouse.net/api/v2/documents/?case=43825
11093,Law Firm Antiracism Alliance (LFAA) project,Byam v. Pennsylvania Works,https://clearinghouse.net/api/v2/documents/?case=44539
11093,Law Firm Antiracism Alliance (LFAA) project,Committee For A Fair And Balanced Map v. Illinois State Board of Elections,https://clearinghouse.net/api/v2/documents/?case=43379
11093,Law Firm Antiracism Alliance (LFAA) project,United States of America v. Oneida County Board of Election,https://clearinghouse.net/api/v2/documents/?case=44599
11093,Law Firm Antiracism Alliance (LFAA) project,Libertarian Party of Ohio v. Brunner,https://clearinghouse.net/api/v2/documents/?case=43737
5688,Litigation Against Federal Police (2020),Wolfe v. Portland,https://clearinghouse.net/api/v2/documents/?case=17831
5688,Litigation Against Federal Police (2020),Portland v. Barr,https://clearinghouse.net/api/v2/documents/?case=17818
5688,Litigation Against Federal Police (2020),Pettibone v. Trump,https://clearinghouse.net/api/v2/documents/?case=17802
5688,Litigation Against Federal Police (2020),Wise v. Portland,https://clearinghouse.net/api/v2/documents/?case=17729
5688,Litigation Against Federal Police (2020),Black Lives Matter v. Wolf,https://clearinghouse.net/api/v2/documents/?case=17728
5699,Olmstead Cases,Hampe v. Hamos,https://clearinghouse.net/api/v2/documents/?case=12558
5699,Olmstead Cases,Pitts v. Greenstein,https://clearinghouse.net/api/v2/documents/?case=12541
5699,Olmstead Cases,Rodde v. Bonta,https://clearinghouse.net/api/v2/documents/?case=12524
5699,Olmstead Cases,Jones v. Arnold,https://clearinghouse.net/api/v2/documents/?case=12527
5699,Olmstead Cases,Napper v. County of Sacramento,https://clearinghouse.net/api/v2/documents/?case=12502
5677,Planned Parenthood Litigation,"Planned Parenthood Gulf Coast, Inc. v. Kliebert",https://clearinghouse.net/api/v2/documents/?case=15670
5677,Planned Parenthood Litigation,Planned Parenthood Arizona Inc. v. Betlach,https://clearinghouse.net/api/v2/documents/?case=15668
5677,Planned Parenthood Litigation,Planned Parenthood of Arkansas & Eastern Oklahoma Inc. v. Gillespie,https://clearinghouse.net/api/v2/documents/?case=15666
5677,Planned Parenthood Litigation,"Planned Parenthood Southeast, Inc. v. Bentley",https://clearinghouse.net/api/v2/documents/?case=15665
5677,Planned Parenthood Litigation,Planned Parenthood Association of Utah v. Herbert,https://clearinghouse.net/api/v2/documents/?case=15664
5687,Police Violence Protests,Rulli v. Pittsburgh,https://clearinghouse.net/api/v2/documents/?case=18129
5687,Police Violence Protests,Hall v. Warren,https://clearinghouse.net/api/v2/documents/?case=18103
5687,Police Violence Protests,NAACP v. San Jose,https://clearinghouse.net/api/v2/documents/?case=18100
5687,Police Violence Protests,Alsaada v. City of Columbus,https://clearinghouse.net/api/v2/documents/?case=18095
5687,Police Violence Protests,Sow v. City of New York,https://clearinghouse.net/api/v2/documents/?case=18094
5665,Post-PLRA Jail and Prison Private Settlement Agreements,Center for Legal Advocacy v. Marshall,https://clearinghouse.net/api/v2/documents/?case=17690
5665,Post-PLRA Jail and Prison Private Settlement Agreements,Disability Rights Washington v. Inslee,https://clearinghouse.net/api/v2/documents/?case=17336
5665,Post-PLRA Jail and Prison Private Settlement Agreements,Abrahamson v. Corrections Corporation of America,https://clearinghouse.net/api/v2/documents/?case=16983
5665,Post-PLRA Jail and Prison Private Settlement Agreements,Hall v. County of Milwaukee,https://clearinghouse.net/api/v2/documents/?case=16238
5665,Post-PLRA Jail and Prison Private Settlement Agreements,Aragon v. Raemisch,https://clearinghouse.net/api/v2/documents/?case=16013
5655,Prison Legal News,Prison Legal News v. Poor,https://clearinghouse.net/api/v2/documents/?case=12498
5655,Prison Legal News,Human Rights Defense Center v. Winn,https://clearinghouse.net/api/v2/documents/?case=17350
5655,Prison Legal News,Goodman v. Davis,https://clearinghouse.net/api/v2/documents/?case=17242
5655,Prison Legal News,Prison Legal News v. Sullivan County,https://clearinghouse.net/api/v2/documents/?case=16988
5655,Prison Legal News,Prison Legal News v. Florida Department of Corrections,https://clearinghouse.net/api/v2/documents/?case=16594
5702,Same-Sex Marriage,Smelt v. United States,https://clearinghouse.net/api/v2/documents/?case=12557
5702,Same-Sex Marriage,Smelt v. County of Orange,https://clearinghouse.net/api/v2/documents/?case=12555
5702,Same-Sex Marriage,New Yorkers for Constitutional Freedoms v. New York State Senate,https://clearinghouse.net/api/v2/documents/?case=12520
5702,Same-Sex Marriage,Citizens for Equal Protection v. Bruning,https://clearinghouse.net/api/v2/documents/?case=12511
5702,Same-Sex Marriage,Wilson v. Ake,https://clearinghouse.net/api/v2/documents/?case=12475
5683,"Title IX, Sexual Violence Investigations/Resolutions",The Women's Student Union v. U.S. Dep't of Education,https://clearinghouse.net/api/v2/documents/?case=18144
5683,"Title IX, Sexual Violence Investigations/Resolutions",Know Your IX v. Devos,https://clearinghouse.net/api/v2/documents/?case=17564
5683,"Title IX, Sexual Violence Investigations/Resolutions",Rapuano v. Trustees of Dartmouth College,https://clearinghouse.net/api/v2/documents/?case=16984
5683,"Title IX, Sexual Violence Investigations/Resolutions",Department of Education OCR Title IX Investigation of University of California at Berkeley,https://clearinghouse.net/api/v2/documents/?case=16938
5683,"Title IX, Sexual Violence Investigations/Resolutions",Department of Education OCR Title IX Investigation of Massachusetts Maritime Academy,https://clearinghouse.net/api/v2/documents/?case=16936
38189,Featured Historical Cases,Liddell v. Board of Education for the City of St. Louis,https://clearinghouse.net/api/v2/documents/?case=10877
38189,Featured Historical Cases,Brown v. Board of Education of Topeka,https://clearinghouse.net/api/v2/documents/?case=5479
38189,Featured Historical Cases,Gautreaux v. Chicago Housing Authority,https://clearinghouse.net/api/v2/documents/?case=11085
38189,Featured Historical Cases,"Gautreaux v. HUD [Weaver,  Romney, Hills, etc.]",https://clearinghouse.net/api/v2/documents/?case=43327
38189,Featured Historical Cases,Milliken v. Bradley,https://clearinghouse.net/api/v2/documents/?case=11076
